Name,"Position Name","Activity Name",Date,"Start Time","End Time","Field Time","Total Distance (m)","HSR Total distance (m)","VHSR Total Distance (m)","SPR Total Distance (m)","SPR + Total Distance (m)","Acceleration B2-3 Total Efforts (Gen 2)","Deceleration B2-3 Total Efforts (Gen 2)","VHSR + SPR effort","Sprint effort","Meterage Per Minute","Maximum Velocity (km/h)"
"Sherly JEUDY",Attaquante,S34,03/09/2025,15:40:26,16:49:13,39,4335.36736,446.94001,473.57999,0,0,6,10,16,0,112.14042,22.3014
"Lara KAZANDJIAN",Sentinelle,S34,03/09/2025,15:40:26,16:56:20,40,3756.105,442.01,541.39,11.15,0,14,7,18,1,94.28921,25.01839
"Alizée MEREAU",Attaquante,S34,03/09/2025,15:40:26,16:56:20,48,4823.99319,415.78,576.33001,7.91,0,8,6,24,0,101.21752,23.42414
"Aude GBEDJISSI",Attaquante,S34,03/09/2025,15:40:26,16:56:20,48,5967.34461,803.65,618.65001,38.48,21.64,24,14,36,4,125.20743,28.66085
"Carla POLITO",Sentinelle,S34,03/09/2025,15:40:26,16:56:20,48,5655.56922,531.24,404.44,0,0,9,5,10,0,118.66573,21.59738
"Clara BERTRAND",Sentinelle,S34,03/09/2025,15:40:26,16:56:20,48,6167.32748,857.74001,704.22999,13.87,0,21,24,27,1,129.4035,23.50807
"Dayana PIERRE LOUIS",Sentinelle,S34,03/09/2025,15:40:26,16:56:20,48,5621.22745,760.83,253.66,0,0,8,8,15,0,117.94517,22.31389
"Emma SMAALI","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,4974.78615,338.94,447.56001,0,0,4,6,13,0,104.38147,22.34623
"Emmy JEZEQUEL","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,5778.5933,594.64001,519.22,14.89,0,8,12,15,1,121.24704,24.14119
"Fany PRONIEZ",Piston,S34,03/09/2025,15:40:26,16:56:20,48,4985.67417,461.39001,622.96999,45.66,24.77,19,22,25,4,104.60993,27.16969
"Jennifer MEUNIER",Piston,S34,03/09/2025,15:40:26,16:56:20,48,4346.81179,343.73,591.86001,73.84,9.78,16,5,22,6,91.20525,25.68716
"Jennifer LIMAGE","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,5656.2332,593.24001,585.51001,49.13,18.23,23,17,22,2,118.67966,26.35308
"Kaina EL KOUMIR",Attaquante,S34,03/09/2025,15:40:26,16:56:20,48,5283.45086,537.35,497.53001,4.86,0,16,5,20,0,110.85791,23.41931
"Laureen OILLIC","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,5356.50507,485.04,424.75,1.8,0,9,8,12,0,112.39074,23.199
"Laurine PINOT","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,5228.94001,592.34,502.83999,14.6,0,13,21,26,1,109.71415,23.98096
"Louann ARCHIER",Attaquante,S34,03/09/2025,15:40:26,16:56:20,48,6260.05522,821.65001,675.92,75.97,15.25,28,29,31,8,131.34912,26.46178
"Manon REVELLI",Piston,S34,03/09/2025,15:40:26,16:56:20,48,5470.68059,764.68001,607.18,109.44,12.04,12,26,27,7,114.78638,26.407
"Naomie VAGRE",Attaquante,S34,03/09/2025,15:40:26,16:56:20,48,5698.83889,622.75001,565.75999,87.92,8.43,22,24,22,5,119.57362,25.73942
"Romane LEJEUNE","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,5065.05789,446.58,505.81999,9.96,3.49,8,4,17,0,106.27556,25.83271
"Sofia GUELLATI","Défenseur Central",S34,03/09/2025,15:40:26,16:56:20,48,5466.50634,359.04,462.43999,11.79,0,7,4,14,1,114.6988,24.77985
"Tess DAVID",Sentinelle,S34,03/09/2025,15:40:26,16:56:20,48,6107.89627,1028.56,567.41001,27.53,14.54,6,10,36,2,128.1565,26.27566
"Blandine JOLY",Gardienne,S34,03/09/2025,15:40:37,16:57:04,76,3709.61206,88.75,23.93,0,0,3,3,3,0,48.53184,22.40941
"Madelynn ANDERSON",Gardienne,S34,03/09/2025,15:40:37,16:57:04,76,3174.66968,37.54,2.36,0,0,3,7,0,0,41.53333,19.60144
