Name,"Position Name","Activity Name",Date,"Start Time","End Time","Field Time","Total Distance (m)","HSR Total distance (m)","VHSR Total Distance (m)","SPR Total Distance (m)","SPR + Total Distance (m)","Acceleration B2-3 Total Efforts (Gen 2)","Deceleration B2-3 Total Efforts (Gen 2)","VHSR + SPR effort","Sprint effort","Meterage Per Minute","Maximum Velocity (km/h)"
"Aude GBEDJISSI",Attaquante,S54,08/10/2025,15:05:17,15:59:15,29,3003.23509,226.15,80.16,30.49,0,3,2,6,3,102.25868,24.7751
"Laureen OILLIC","Défenseur Central",S54,08/10/2025,15:05:17,16:11:30,37,3652.0839,334.86,220.16,52.57,27.36,12,8,20,5,97.45517,27.40899
"Alizée MEREAU",Attaquante,S54,08/10/2025,15:05:17,16:32:04,54,5442.66095,381.61,236.85,62.68,23.23,17,10,19,5,100.22332,26.57008
"Carla POLITO",Sentinelle,S54,08/10/2025,15:05:17,16:32:04,54,6425.07418,488.89,133.6,48.13,11.57,6,8,12,5,118.31387,26.14893
"Clara BERTRAND",Sentinelle,S54,08/10/2025,15:05:17,16:32:04,54,6738.34727,955.03999,246.45,51.31,0,11,23,24,4,124.08261,24.77781
"Dayana PIERRE LOUIS",Sentinelle,S54,08/10/2025,15:05:17,16:32:04,54,5866.51728,504.71,285.21,53.57,4.77,14,15,24,5,108.02838,25.32887
"Emma SMAALI","Défenseur Central",S54,08/10/2025,15:05:17,16:32:04,54,5819.37384,454.54,118.62,3.14,0,4,7,8,0,107.16026,23.39454
"Emmy JEZEQUEL","Défenseur Central",S54,08/10/2025,15:05:17,16:32:04,54,6107.80664,650.1,274.88,44.39,0,5,12,24,4,112.47158,24.89586
"Fany PRONIEZ",Piston,S54,08/10/2025,15:05:17,16:32:04,54,5413.15262,516.09,295.64,89.95,38,22,21,27,8,99.67994,27.29563
"Jennifer MEUNIER",Piston,S54,08/10/2025,15:05:17,16:32:04,54,5551.16939,442.74,249.43,54.49,0,8,15,21,5,102.22144,25.148
"Jennifer LIMAGE","Défenseur Central",S54,08/10/2025,15:05:17,16:32:04,54,5950.80142,482.4,204.48,40.52,13.97,14,14,18,4,109.58042,25.92745
"Kaina EL KOUMIR",Attaquante,S54,08/10/2025,15:05:17,16:32:04,54,5498.79922,458.73,152,0,0,6,12,14,0,101.25708,22.99878
"Laurine PINOT","Défenseur Central",S54,08/10/2025,15:05:17,16:32:04,54,5978.89849,661.84999,263.47,56.54,0,11,13,18,5,110.09781,25.0171
"Lizzy MILLEQUANT",Attaquante,S54,08/10/2025,15:05:17,16:32:04,54,6560.42232,723.41,308.47999,44.84,6.07,5,14,24,4,120.80623,25.39561
"Louann ARCHIER",Attaquante,S54,08/10/2025,15:05:17,16:32:04,54,6626.78042,728.14,405.75,125.41,77.96,32,24,41,12,122.02817,28.15866
"Manon REVELLI",Piston,S54,08/10/2025,15:05:17,16:32:04,54,5861.47876,739.28,272.42,49.78,0,10,25,23,4,107.9356,24.94339
"Naomie VAGRE",Attaquante,S54,08/10/2025,15:05:17,16:32:04,54,5840.94061,548.62,335.97,95.94,47.57,7,24,32,8,107.5574,28.25477
"Romane LEJEUNE","Défenseur Central",S54,08/10/2025,15:05:17,16:32:04,54,5834.02672,403.79,174.8,38.07,13.11,9,6,14,4,107.43009,26.12884
"Sofia GUELLATI","Défenseur Central",S54,08/10/2025,15:05:17,16:32:04,54,5889.55299,420.41,208.89,55.92,5.5,8,7,17,6,108.45257,25.4294
"Tess DAVID",Sentinelle,S54,08/10/2025,15:05:17,16:32:04,54,6417.78377,789.12,300.04,20.36,0,8,18,26,1,118.17962,23.93256
"Blandine JOLY",Gardienne,S54,08/10/2025,15:05:17,16:32:07,87,4001.52026,72.82,11.51,0,0,3,3,2,0,46.08542,21.34794
"Madelynn ANDERSON",Gardienne,S54,08/10/2025,15:05:17,16:32:07,87,3218.96631,6.38,0,0,0,3,1,0,0,37.07276,15.84972
